wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistId|collectionArtistViewUrl|collectionPrice|trackPrice
track|song|7420827|1547494089.0|1547494090|Ludovico Einaudi, Daniel Hope & I Virtuosi Italiani|Winds of Change|Experience|Winds of Change|Experience|Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/experience/1547494089?i=1547494090&uo=4|https://music.apple.com/us/album/experience/1547494089?i=1547494090&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/51/00/a5/5100a547-1d09-20c8-e240-25458eac274b/mzaf_5971276557084334036.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ad/11/b0/ad11b0f3-3389-a2ab-3d66-41fca2226e98/21UMGIM96807.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ad/11/b0/ad11b0f3-3389-a2ab-3d66-41fca2226e98/21UMGIM96807.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ad/11/b0/ad11b0f3-3389-a2ab-3d66-41fca2226e98/21UMGIM96807.rgb.jpg/100x100bb.jpg|2013-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|6.0|1.0|312853.0|USA|USD|Classical|True||||
track|song|80331032|1440772612.0|1440772740|I Virtuosi Italiani & Daniel Hope|In a Time Lapse|Experience|In a Time Lapse|Experience|Ludovico Einaudi|https://music.apple.com/us/artist/i-virtuosi-italiani/80331032?uo=4|https://music.apple.com/us/album/experience/1440772612?i=1440772740&uo=4|https://music.apple.com/us/album/experience/1440772612?i=1440772740&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/9a/93/ab9a931d-93d3-71f8-8faf-73366409df82/mzaf_5843577385542178088.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg|2013-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|19.0|12.0|315437.0|USA|USD|Classical Crossover|True|7420827.0|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|11.99|1.29
track|song|7420827|1440762051.0|1440762319|Ludovico Einaudi|Una Mattina|Nuvole Bianche|Una Mattina|Nuvole Bianche||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e4/10/58/e4105877-36b9-3972-8e1f-7ab1a0582ada/mzaf_6655221370238140447.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|2004-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|13.0|12.0|357707.0|USA|USD|Classical|True|||11.99|1.29
track|song|7420827|1860309147.0|1860309156|Ludovico Einaudi|Solo Piano|Memory One|Solo Piano|Memory One||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/memory-one/1860309147?i=1860309156&uo=4|https://music.apple.com/us/album/memory-one/1860309147?i=1860309156&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b8/99/8a/b8998a86-68b7-3614-abb1-e2ea0be74a44/mzaf_2654824929435217144.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/82/ea/23/82ea23d5-371d-71db-8c1c-bf44e9c8ef62/25UM2IM01199.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/82/ea/23/82ea23d5-371d-71db-8c1c-bf44e9c8ef62/25UM2IM01199.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/82/ea/23/82ea23d5-371d-71db-8c1c-bf44e9c8ef62/25UM2IM01199.rgb.jpg/100x100bb.jpg|2026-02-10T12:00:00Z|notExplicit|notExplicit|1.0|1.0|17.0|4.0|263622.0|USA|USD|Classical Crossover|True|||11.99|1.29
track|song|7420827|1770290582.0|1770290986|Ludovico Einaudi|The Summer Portraits|Jay|The Summer Portraits|Jay||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/jay/1770290582?i=1770290986&uo=4|https://music.apple.com/us/album/jay/1770290582?i=1770290986&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d4/89/87/d4898782-26ff-41bc-ef11-81b044770017/mzaf_17915615728363045813.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/89/36/65/89366541-16f8-da1c-cb8e-e0ca56444e0a/24UMGIM93777.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/89/36/65/89366541-16f8-da1c-cb8e-e0ca56444e0a/24UMGIM93777.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/89/36/65/89366541-16f8-da1c-cb8e-e0ca56444e0a/24UMGIM93777.rgb.jpg/100x100bb.jpg|2025-01-03T08:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|6.0|192867.0|USA|USD|Classical Crossover|True|||11.99|1.29
track|song|7420827|1440762051.0|1440762058|Ludovico Einaudi|Una Mattina|Una Mattina|Una Mattina|Una Mattina||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/una-mattina/1440762051?i=1440762058&uo=4|https://music.apple.com/us/album/una-mattina/1440762051?i=1440762058&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3f/64/30/3f64303f-dbda-23e4-6b23-64e8df7eb5e7/mzaf_12817939629152130724.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|2004-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|13.0|1.0|203800.0|USA|USD|Classical|True|||11.99|1.29
track|song|7420827|1721197529.0|1721197539|Ludovico Einaudi|Adieux - Single|Adieux|Adieux - Single|Adieux||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/adieux/1721197529?i=1721197539&uo=4|https://music.apple.com/us/album/adieux/1721197529?i=1721197539&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c8/1d/50/c81d5083-7c23-65f8-7383-2717d6b90c98/mzaf_5986965759134793428.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/16/cc/59/16cc5938-00cf-7eb1-52dc-29a47a00c178/22UM1IM30564.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/16/cc/59/16cc5938-00cf-7eb1-52dc-29a47a00c178/22UM1IM30564.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/16/cc/59/16cc5938-00cf-7eb1-52dc-29a47a00c178/22UM1IM30564.rgb.jpg/100x100bb.jpg|2024-01-05T12:00:00Z|notExplicit|notExplicit|1.0|1.0|1.0|1.0|175493.0|USA|USD|Classical|True|||1.29|1.29
track|song|7420827|1589791548.0|1589791549|Ludovico Einaudi|Underwater (Video Edition)|Luminous|Underwater (Video Edition)|Luminous||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/luminous/1589791548?i=1589791549&uo=4|https://music.apple.com/us/album/luminous/1589791548?i=1589791549&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/90/26/5e/90265e4f-2309-6e0a-db60-7ad9b0f88dee/mzaf_10385048263776847058.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|2021-10-15T07:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|1.0|283280.0|USA|USD|Classical Crossover|True|||11.99|1.29
track|song|7420827|1452374029.0|1452374756|Ludovico Einaudi|Divenire (Bonus Track Version)|Primavera|Divenire (Bonus Track Version)|Primavera||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/primavera/1452374029?i=1452374756&uo=4|https://music.apple.com/us/album/primavera/1452374029?i=1452374756&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2a/af/63/2aaf6377-7fe4-20ad-f366-9b5e7c023e06/mzaf_9297055112546934635.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/100x100bb.jpg|2006-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|13.0|6.0|442400.0|USA|USD|Classical|True|||9.99|1.29
track|song|7420827|1526309069.0|1526309558|Ludovico Einaudi|I Giorni|I Giorni|I Giorni|I Giorni||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/27/53/fa/2753fa73-c04a-1532-b9f7-902a0adc370d/mzaf_13188927407354915999.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/100x100bb.jpg|2001-11-09T12:00:00Z|notExplicit|notExplicit|1.0|1.0|14.0|6.0|359213.0|USA|USD|Classical|True|||9.99|1.29
track|song|1532931626|1581455829.0|1581455835|Alexander Kostas|Einaudi - Single|Einaudi|Einaudi - Single|Einaudi||https://music.apple.com/us/artist/alexander-kostas/1532931626?uo=4|https://music.apple.com/us/album/einaudi/1581455829?i=1581455835&uo=4|https://music.apple.com/us/album/einaudi/1581455829?i=1581455835&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c3/b9/70/c3b970ec-39f2-e696-3e34-06bb6dde2746/mzaf_16563120445047353947.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/b4/e1/0ab4e1e0-b37a-ca44-6ba6-4d344801b325/7330658515308.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/b4/e1/0ab4e1e0-b37a-ca44-6ba6-4d344801b325/7330658515308.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/b4/e1/0ab4e1e0-b37a-ca44-6ba6-4d344801b325/7330658515308.jpg/100x100bb.jpg|2021-09-07T12:00:00Z|notExplicit|notExplicit|1.0|1.0|1.0|1.0|275160.0|USA|USD|Classical Crossover|True|||1.29|1.29
track|song|1532931626|1753090727.0|1753090728|Alexander Kostas|Einaudi - Single|Einaudi|Einaudi - Single|Einaudi||https://music.apple.com/us/artist/alexander-kostas/1532931626?uo=4|https://music.apple.com/us/album/einaudi/1753090727?i=1753090728&uo=4|https://music.apple.com/us/album/einaudi/1753090727?i=1753090728&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a9/86/94/a986946e-8f50-51b9-4ac4-a0dbf5bd1b18/mzaf_8265425723991863963.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/28/49/cb/2849cb39-cc25-8d54-d656-0254c1480651/7330658515308.png/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/28/49/cb/2849cb39-cc25-8d54-d656-0254c1480651/7330658515308.png/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/28/49/cb/2849cb39-cc25-8d54-d656-0254c1480651/7330658515308.png/100x100bb.jpg|2021-09-07T12:00:00Z|notExplicit|notExplicit|1.0|1.0|1.0|1.0|275160.0|USA|USD|Classical|True|||0.99|0.99
track|song|7420827|1452374029.0|1452374529|Ludovico Einaudi|Divenire (Bonus Track Version)|Divenire|Divenire (Bonus Track Version)|Divenire||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/divenire/1452374029?i=1452374529&uo=4|https://music.apple.com/us/album/divenire/1452374029?i=1452374529&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4a/7e/37/4a7e3771-0b91-806b-66a1-1a166d2a0ceb/mzaf_16913843404009221634.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/100x100bb.jpg|2006-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|13.0|2.0|402240.0|USA|USD|Classical|True|||9.99|1.29
track|song|7420827|1750814305.0|1750814487|Ludovico Einaudi|Una Mattina|Nuvole Bianche|Una Mattina|Nuvole Bianche||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nuvole-bianche/1750814305?i=1750814487&uo=4|https://music.apple.com/us/album/nuvole-bianche/1750814305?i=1750814487&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2e/ab/c1/2eabc12e-abf1-7f39-11b7-796accf6717d/mzaf_17147868507414451958.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/08/ce/82/08ce82e8-266e-f49e-563e-345af7fd72d5/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/08/ce/82/08ce82e8-266e-f49e-563e-345af7fd72d5/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/08/ce/82/08ce82e8-266e-f49e-563e-345af7fd72d5/06UMGIM59381.rgb.jpg/100x100bb.jpg|2004-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|13.0|12.0|357707.0|USA|USD|Classical|True|||11.99|1.29
track|song|7420827|1440718502.0|1440718584|Ludovico Einaudi|Peaceful Piano|Nuvole Bianche|Peaceful Piano|Nuvole Bianche|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nuvole-bianche/1440718502?i=1440718584&uo=4|https://music.apple.com/us/album/nuvole-bianche/1440718502?i=1440718584&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/09/60/150960e0-c3dd-5064-fdf5-472ffb65fbe0/mzaf_10685936827175877250.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/04/00/67/040067ef-a876-c3c5-a4f9-547a8ad1dfd3/17UMGIM88404.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/04/00/67/040067ef-a876-c3c5-a4f9-547a8ad1dfd3/17UMGIM88404.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/04/00/67/040067ef-a876-c3c5-a4f9-547a8ad1dfd3/17UMGIM88404.rgb.jpg/100x100bb.jpg|2004-01-01T12:00:00Z|notExplicit|notExplicit|1.0|1.0|48.0|2.0|358040.0|USA|USD|Classical|True|36270.0||11.99|1.29
track|song|344768545|1452353923.0|1452354129|Olga Scheps|Melody|Nocturnes, Op. 9: No. 2 in E-Flat Major|Melody|Nocturnes, Op. 9: No. 2 in E-Flat Major||https://music.apple.com/us/artist/olga-scheps/344768545?uo=4|https://music.apple.com/us/album/nocturnes-op-9-no-2-in-e-flat-major/1452353923?i=1452354129&uo=4|https://music.apple.com/us/album/nocturnes-op-9-no-2-in-e-flat-major/1452353923?i=1452354129&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0e/d6/33/0ed6335c-4b6f-77ad-079a-c436b0f26326/mzaf_2228407785382952199.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f1/87/b8/f187b8da-34f3-bf3e-c755-9fb2a021f5b4/886447441510.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f1/87/b8/f187b8da-34f3-bf3e-c755-9fb2a021f5b4/886447441510.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f1/87/b8/f187b8da-34f3-bf3e-c755-9fb2a021f5b4/886447441510.jpg/100x100bb.jpg|2019-03-08T12:00:00Z|notExplicit|notExplicit|1.0|1.0|15.0|4.0|258773.0|USA|USD|Classical|True|||13.99|1.29
track|song|7420827|1589791548.0|1589791559|Ludovico Einaudi|Underwater (Video Edition)|Wind Song|Underwater (Video Edition)|Wind Song||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/f3/00/dff3006a-2aac-ff06-be05-7af7612d2041/mzaf_9987936302336688542.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|2022-01-21T12:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|8.0|198650.0|USA|USD|Classical Crossover|True|||11.99|1.29
track|song|7420827|1456648313.0|1456648640|Ludovico Einaudi|Seven Days Walking: Day 2|Day 2: Birdsong|Seven Days Walking: Day 2|Day 2: Birdsong||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-2-birdsong/1456648313?i=1456648640&uo=4|https://music.apple.com/us/album/day-2-birdsong/1456648313?i=1456648640&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/dd/0c/24/dd0c2474-4b6a-aa10-a829-321cb3156802/mzaf_10061629567377612588.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/80/a5/39/80a539fc-cc9d-eb7e-0cc5-548d126d35d1/00028948180691.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/80/a5/39/80a539fc-cc9d-eb7e-0cc5-548d126d35d1/00028948180691.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/80/a5/39/80a539fc-cc9d-eb7e-0cc5-548d126d35d1/00028948180691.rgb.jpg/100x100bb.jpg|2019-04-19T12:00:00Z|notExplicit|notExplicit|1.0|1.0|11.0|5.0|325280.0|USA|USD|Classical|True||||
track|song|7420827|1474067185.0|1474067647|Ludovico Einaudi|Seven Days Walking: Day 7|Day 7: Ascent|Seven Days Walking: Day 7|Day 7: Ascent||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-7-ascent/1474067185?i=1474067647&uo=4|https://music.apple.com/us/album/day-7-ascent/1474067185?i=1474067647&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b2/5c/8d/b25c8d31-6480-701e-7da7-6d1244b87211/mzaf_16442230637315520282.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/cd/35/5a/cd355ac9-9700-d55f-d6d5-3f22fd2ea597/19UMGIM65047.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/cd/35/5a/cd355ac9-9700-d55f-d6d5-3f22fd2ea597/19UMGIM65047.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/cd/35/5a/cd355ac9-9700-d55f-d6d5-3f22fd2ea597/19UMGIM65047.rgb.jpg/100x100bb.jpg|2019-09-20T12:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|2.0|324620.0|USA|USD|Classical|True|||9.99|1.29
track|song|7420827|1711280464.0|1711280468|Ludovico Einaudi|La Petite (Original Motion Picture Soundtrack)|Les Souvenirs et les Èmotions|La Petite (Original Motion Picture Soundtrack)|Les Souvenirs et les Èmotions||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/les-souvenirs-et-les-%C3%A8motions/1711280464?i=1711280468&uo=4|https://music.apple.com/us/album/les-souvenirs-et-les-%C3%A8motions/1711280464?i=1711280468&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/dc/52/01/dc52013f-0492-2f63-9f6a-5197a3bfb06b/mzaf_15001826966113839336.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/ef/aa/6cefaa2a-eec1-d68a-fb77-6d8c08244652/23UM1IM19218.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/ef/aa/6cefaa2a-eec1-d68a-fb77-6d8c08244652/23UM1IM19218.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/ef/aa/6cefaa2a-eec1-d68a-fb77-6d8c08244652/23UM1IM19218.rgb.jpg/100x100bb.jpg|2023-11-03T07:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|2.0|103147.0|USA|USD|Soundtrack|True|||9.99|1.29
track|song|7420827|1524493579.0|1524494375|Ludovico Einaudi|Undiscovered|Elegy For The Arctic (Remastered 2020)|Undiscovered|Elegy For The Arctic (Remastered 2020)||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/elegy-for-the-arctic-remastered-2020/1524493579?i=1524494375&uo=4|https://music.apple.com/us/album/elegy-for-the-arctic-remastered-2020/1524493579?i=1524494375&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c1/d6/65/c1d665e3-d817-57e5-cf5a-258c3798b214/mzaf_12157887991658693456.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/100x100bb.jpg|2016-10-23T12:00:00Z|notExplicit|notExplicit|1.0|1.0|20.0|7.0|160693.0|USA|USD|Classical|True|||13.99|1.29
track|song|7420827|1589791548.0|1589791561|Ludovico Einaudi|Underwater (Video Edition)|Temple White|Underwater (Video Edition)|Temple White||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/temple-white/1589791548?i=1589791561&uo=4|https://music.apple.com/us/album/temple-white/1589791548?i=1589791561&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/81/16/ee/8116ee43-d635-8cdb-bbf9-65eb5a304ef1/mzaf_12003948578210369226.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|2022-01-21T12:00:00Z|notExplicit|notExplicit|1.0|1.0|12.0|10.0|264845.0|USA|USD|Classical Crossover|True|||11.99|1.29
