id	wrapperType	kind	trackId	artistName	trackName	trackCensoredName	trackViewUrl	previewUrl	artworkUrl30	artworkUrl60	artworkUrl100	collectionPrice	trackPrice	trackRentalPrice	collectionHdPrice	trackHdPrice	trackHdRentalPrice	releaseDate	collectionExplicitness	trackExplicitness	trackTimeMillis	country	currency	primaryGenreName	contentAdvisoryRating	shortDescription	longDescription	collectionId	collectionName	collectionCensoredName	collectionArtistId	collectionArtistViewUrl	collectionViewUrl	discCount	discNumber	trackCount	trackNumber	hasITunesExtras	artistId	artistViewUrl	copyright	description	amgArtistId
9	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a7/a2/ae/a7a2aecf-3fdd-2e40-ec95-ff446cf0f0a1/mzaf_353120078423005651.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/92/4a/25/924a2547-f0a2-0a55-5573-668adde2b956/9781464044892.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/92/4a/25/924a2547-f0a2-0a55-5573-668adde2b956/9781464044892.jpg/100x100bb.jpg	12.99						2012-04-27T07:00:00Z	cleaned			USA	USD	Fiction				1640721166.0	Night Work	Night Work			https://books.apple.com/us/audiobook/night-work/id1640721166?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2004 Recorded Books, LLC	Nelson George is a best-selling author and two-time National Book Critics Circle Award nominee. A work of nightlife noir, Night Work uncovers the scandalous sexual exploits of a gigolo in New York City. Ebony-skinned and sexy smooth, Night gets by in the big city by servicing the deepest, darkest needs of rich white women. But he's getting tired of that life. If only he could find someone to buy into his dream of becoming an R&amp;B singer. But just when it seems like that might actually happen, Night gets caught up in a risky drug dealing operation.	
10	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ed/8e/4f/ed8e4f62-f72c-d2c3-62dc-246030fcb9e3/mzaf_15334621017356661228.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1b/cf/24/1bcf243e-8929-79cf-d70f-e3a25a9c34b0/rm_image.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1b/cf/24/1bcf243e-8929-79cf-d70f-e3a25a9c34b0/rm_image.jpg/100x100bb.jpg	13.99						2021-07-20T07:00:00Z	cleaned			USA	USD	Fiction				1575435512.0	Urban Romance (Unabridged)	Urban Romance (Unabridged)			https://books.apple.com/us/audiobook/urban-romance-unabridged/id1575435512?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2021 Audible Studios	"Hip music critic Dwayne Robinson has two main gigs: defending rap's rightful place in the music industry and scoring as many women as possible. But this smooth-talking b-boy has yet to try working love into his lingo - until ""buppie"" Danielle Embry slides into and rocks his world.<br /><br />A Connecticut suburbanite, Danielle is as far removed from Dwayne's Brooklyn ghetto upbringing as it gets. Yet despite this clash, these unlikely lovers are drawn together. While struggling to grind out a harmonious tune amid the grit and glamour of New York City, they soon find themselves confronted with issues that cut deeper than either of them bargained for...."	
11	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6b/93/f8/6b93f85a-b4d7-8958-3474-d96a811eca05/mzaf_355855730789579072.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5d/5b/cc/5d5bcccc-5474-56bf-57b0-06f99f5265ea/rm_image.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5d/5b/cc/5d5bcccc-5474-56bf-57b0-06f99f5265ea/rm_image.jpg/100x100bb.jpg	16.99						2021-07-20T07:00:00Z	explicit			USA	USD	Erotica				1577204610.0	Seduced (Unabridged)	Seduced (Unabridged)			https://books.apple.com/us/audiobook/seduced-unabridged/id1577204610?uo=4			2.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2021 Audible Studios	Derek Harper, a young African American man who dreams of becoming a successful songwriter, pursues his ambitions amid the colorful fast lane of the 1980s music industry, with only his parents to act as his conscience during his odyssey. By the author of<i> Urban Romance</i>.&#xa0;	
12	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8f/09/0c/8f090cf7-3433-388e-983a-855a5c8660e6/mzaf_2225758311464982703.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2d/1e/6b/2d1e6b1b-a925-6d29-03ec-0dd9b5a8e5a4/rm_image.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2d/1e/6b/2d1e6b1b-a925-6d29-03ec-0dd9b5a8e5a4/rm_image.jpg/100x100bb.jpg	11.99						2021-06-01T07:00:00Z	cleaned			USA	USD	Nonfiction				1569939894.0	Blackface: Reflections on African-Americans and the Movies (Unabridged)	Blackface: Reflections on African-Americans and the Movies (Unabridged)			https://books.apple.com/us/audiobook/blackface-reflections-on-african-americans-and-the/id1569939894?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2021 Audible Studios	An examination of African American imagery and participation in American movies includes a timeline of important African American events in film history and discusses the achievements of noted celebrities.	
13	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/18/25/b5/1825b571-6a45-c131-6b58-79a847bedfba/mzaf_15331278909785980478.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/88/af/b4/88afb4d0-672e-622d-ed1d-7b720556d02b/9781662257704_cover.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/88/af/b4/88afb4d0-672e-622d-ed1d-7b720556d02b/9781662257704_cover.jpg/100x100bb.jpg	14.99						2021-09-21T07:00:00Z	cleaned			USA	USD	Mysteries & Thrillers				1587426225.0	The Darkest Hearts: A D Hunter Mystery	The Darkest Hearts: A D Hunter Mystery			https://books.apple.com/us/audiobook/the-darkest-hearts-a-d-hunter-mystery/id1587426225?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2021 OrangeSky Audio	Trap music, human trafficking, malt liquor, and the tyranny of President Trump collide in the fifth installment of Nelson George's D Hunter mystery series. Former bodyguard D Hunter has moved to Los Angeles to become a talent manager. Business is good: he has signed a hot Atlanta rapper named Lil Daye for management and negotiated a lucrative endorsement with a liquor band. However, when D learns of the liquor CEO's unsavory sexual habits and reactionary political views, he worries that he has sold his soul.<br /><br />Back in Brooklyn, a body has been found in the waters near the Canarsie Pier, a body that connects D and the retired hit man Ice to incidents from back in <i>The Plot Against Hip Hop</i>, the second book in the series. Because of this discovery, an FBI agent wants to speak to D, which is making Ice nervous. And Ice is not a man you want worrying about you.<br /><br />Meanwhile in London, Serene Powers, a vigilante and sometime collaborator with D, breaks up a human trafficking ring. In the process, she makes some new, unlikely allies. When Serene returns to the US, D asks her for assistance with a sensitive and volatile matter in Atlanta involving Lil Daye, his wife, his mistress, and a thug on his payroll named Ant.<br /><br /><i>The Darkest Hearts</i> reflects the challenges of being a black businessperson in an era when the rules of entrepreneurship are constantly shifting beneath an increasingly polarized political environment.	
14	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/50/52/14/5052144b-3c18-9ede-d083-7e809aa0066d/mzaf_14747408991256353255.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ac/fa/fd/acfafd6e-9658-f676-ab7f-f05b565bc467/9781449801182.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ac/fa/fd/acfafd6e-9658-f676-ab7f-f05b565bc467/9781449801182.jpg/100x100bb.jpg	12.99						2008-03-11T07:00:00Z	cleaned			USA	USD	Fiction				1640804160.0	Show and Tell	Show and Tell			https://books.apple.com/us/audiobook/show-and-tell/id1640804160?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2002 Recorded Books	Show and Tell is a freaky, very graphic love story. Its author, Nelson George, is an accomplished screenwriter, documentarian, critic, and author of several award-winning nonfiction books. In addition, he was a consulting producer on the Emmy Award-winning The Chris Rock Show. A best-selling author, his novels include One Woman Short (F0073). Dean Chance has a good job as a TV producer, and he is content with his longtime girlfriend, Millie. But in a chance encounter, he meets sleek, seductive Bee Cole. She pulls the conservative young man into a world of cybersex that is beyond anything he has imagined. Now, in a realm where anything is virtually possible, Dean has to decide where to draw the line. Sizzling and suspenseful, Show &amp; Tell submerges the listener in the fantasies that stretch Dean's physical and emotional limits. With Dion Graham's narration, this novel is a compelling and intimate listening experience.	
15	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/77/de/23/77de2368-218f-6ba6-b281-42e13773efea/mzaf_10531580170242835817.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/73/15/cd/7315cd52-6d12-5913-9797-33b624271178/9781449801199.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/73/15/cd/7315cd52-6d12-5913-9797-33b624271178/9781449801199.jpg/100x100bb.jpg	19.99						2008-01-14T08:00:00Z	cleaned			USA	USD	Mysteries & Thrillers				1640626694.0	The Accidental Hunter (D Hunter Mysteries)	The Accidental Hunter (D Hunter Mysteries)			https://books.apple.com/us/audiobook/the-accidental-hunter-d-hunter-mysteries/id1640626694?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2005 Recorded Books	"National Book Critics Circle Award nominee Nelson George examines New York City's seamy pop music culture through the eyes of HIV-positive bodyguard ""D"" Hunter. With a client kidnapped, flamboyant music manager Ivy Greenwich enlists security specialist Hunter to deliver the ransom. Impressed with Hunter's street smarts, this old-white-dude-ina- fro hires him to protect teenie bopper Bridgette Hays. As he struggles with his smoldering desire for Bridgette, Hunter tries to discover who is really behind the shrouded threat that menaces Greenwich's clients."	
16	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/e0/bd/cf/e0bdcfd6-6004-735b-57a6-b1d55a9c176c/mzaf_6688507205888704498.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/c5/ee/4e/c5ee4ee2-2890-e09d-d5dd-ecece19a851c/bd3w-square.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/c5/ee/4e/c5ee4ee2-2890-e09d-d5dd-ecece19a851c/bd3w-square.jpg/100x100bb.jpg	12.99						2015-02-03T08:00:00Z	cleaned			USA	USD	Mysteries & Thrillers				1646365938.0	The Lost Treasures of R&B (The D Hunter Mysteries)	The Lost Treasures of R&B (The D Hunter Mysteries)			https://books.apple.com/us/audiobook/the-lost-treasures-of-r-b-the-d-hunter-mysteries/id1646365938?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2014 by Blackstone Audio, Inc., and Buck 50 Productions, LLC	"Professional bodyguard D Hunter takes a gig protecting rapper Asya Roc at an underground fight club in poverty-stricken Brownsville, Brooklyn. Unknown to D, the rapper has arranged to purchase illegal guns at the event. An acquaintance of D's from the streets, Ice, turns out to be the courier.<br /><br />During the exchange a robbery is attempted, and Ice is wounded. D gets Asya Roc to safety but, now in possession of the illicit merchandise, finds himself being chased by two gunmen. When D and his pursuers run into a corrupt detective, a bloody shootout ensues.<br /><br />D, who has just moved back to Brooklyn after decades in Manhattan, finds himself involved in multiple mysteries. Who were the gunmen? Why were they after the guns? Who was being set up—Asya Roc or Ice? Meanwhile, he gets a much-needed paying assignment to track down the rarest soul music single ever recorded.<br /><br />With gentrifying Brooklyn as the backdrop, D works to unravel various mysteries—both criminal and musical—while coming to terms with the failure of his security company and the ghosts of his childhood in ""old Brooklyn."" Like its predecessors <i>The Accidental Hunter</i> and <i>The Plot against Hip Hop</i>, <i>The Lost Treasures of R&amp;B</i> uses pop music as the backdrop for a noir-flavored big-city tale."	
17	audiobook			Nelson George				https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3c/7f/2f/3c7f2fff-dc47-e84b-537d-b9c818a1675c/mzaf_10447556493394373522.std.aac.p.m4a		https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ba/06/c9/ba06c954-0112-2ae8-a7c4-9ef6efd9d734/bd3v-square.jpg/60x60bb.jpg	https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ba/06/c9/ba06c954-0112-2ae8-a7c4-9ef6efd9d734/bd3v-square.jpg/100x100bb.jpg	12.99						2014-09-01T07:00:00Z	cleaned			USA	USD	Mysteries & Thrillers				1646363579.0	The Plot against Hip Hop: A Novel (The D Hunter Mysteries)	The Plot against Hip Hop: A Novel (The D Hunter Mysteries)			https://books.apple.com/us/audiobook/the-plot-against-hip-hop-a-novel-the-d-hunter-mysteries/id1646363579?uo=4			1.0			20957740.0	https://books.apple.com/us/author/nelson-george/id20957740?uo=4	© 2014 by Blackstone Audio, Inc., and Buck 50 Productions, LLC	<i>The Plot against Hip Hop</i> is a noir novel set in the world of hip-hop culture. The fatal stabbing of esteemed music critic Dwayne Robinson in a Soho office building is dismissed by the NYPD as a gang initiation. But his old friend, bodyguard and security expert D Hunter, suspects there are larger forces at work.<br /><br />D Hunter's investigation into his mentor's murder leads into a parallel history of hip hop, a place where renegade government agents, behind-the-scenes power brokers, and paranoid journalists know a truth that only a few hard-core fans suspect. This rewrite of hip-hop history mixes real-life figures with characters pulled from the culture's hidden world, including Jay Z, Kanye West, and Russell Simmons.	
